station_id,hour,dayOfWeek,isHolidays,isWeekend,velosReels,Erreur absolue,velosPredits
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,17,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,5.0,0.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,18,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
023,19,2,0,0,4.0,1.0,5
